customer_id,recharge_frequency,avg_recharge_amount,sim_age_months,call_stability,late_payment_ratio,avg_delay_days,upi_transaction_freq,credit_debit_ratio,location_stability,commute_regularity,daily_app_opens,avg_session_minutes,default_risk,default_probability
TRN_009161,1.0,565.96,5,0.1617,0.0907,0,10,0.83,15,1.83,2,6.1,0,0.4375
TRN_009162,5.01664376949422,541.29,44,0.3312,0.3335,5,12,1.43,18,2.53,5,8.8,0,0.1748
TRN_009163,4.555248763027428,660.96,11,0.2092,0.1863,0,19,1.0,17,4.43,5,5.9,0,0.1998
TRN_009164,4.3273542545718175,352.04,33,0.403,0.0431,0,9,1.11,17,1.84,2,3.3,0,0.0641
TRN_009165,4.251312652825213,488.37,12,0.3183,0.1003,0,9,1.89,17,2.72,1,12.5,0,0.2228
TRN_009166,6.163695225477693,560.98,43,0.1512,0.0805,0,9,0.83,20,3.29,1,10.1,0,0.2616
TRN_009167,2.520500338111125,474.5,32,0.2608,0.0312,0,10,1.24,22,2.76,5,6.8,0,0.3645
TRN_009168,6.748999722047873,467.34,60,0.2685,0.1752,0,10,1.4,17,3.04,2,3.5,0,0.3777
TRN_009169,3.325864329890466,455.16,58,0.6189,0.1952,0,9,1.06,19,1.88,1,3.7,0,0.2406
TRN_009170,3.8180551983901894,532.4,37,0.067,0.1777,0,9,1.24,23,1.49,1,10.7,0,0.2187
TRN_009171,5.21240693293022,553.47,60,0.4046,0.1107,0,12,0.63,11,4.92,2,9.5,0,0.2453
TRN_009172,5.247533031092829,425.52,24,0.7037,0.045,0,18,1.31,18,1.57,3,2.9,0,0.0451
TRN_009173,4.286934008044169,718.27,32,0.0481,0.3427,10,8,1.18,16,3.01,1,6.7,0,0.389
TRN_009174,2.1926415031453734,571.64,53,0.4705,0.0145,0,12,1.43,20,4.11,5,12.6,0,0.3029
TRN_009175,6.096501550916431,314.76,55,0.5081,0.1226,0,11,1.04,19,3.78,4,7.0,0,0.0372
TRN_009176,4.151266845731252,527.64,29,0.3391,0.1977,0,13,0.4,23,4.82,5,8.0,0,0.3387
TRN_009177,5.972978472317442,437.15,50,0.4252,0.2525,10,10,1.32,21,1.49,3,5.6,0,0.263
TRN_009178,5.505860335255835,435.68,6,0.2261,0.1131,0,9,1.06,13,3.73,5,6.2,0,0.2232
TRN_009179,4.949641710398806,707.32,56,0.1947,0.1073,0,9,1.1,23,1.14,1,5.5,0,0.2444
TRN_009180,4.223496116622173,473.81,36,0.1285,0.3421,11,9,1.33,19,2.23,5,5.9,0,0.2281
TRN_009181,2.624740635662597,496.58,22,0.5441,0.1744,0,11,1.21,28,1.9,2,9.1,0,0.1902
TRN_009182,1.2362622767479188,544.41,39,0.2514,0.0747,0,13,1.28,22,4.77,2,12.0,0,0.2623
TRN_009183,5.028853708576017,480.81,49,0.1571,0.2061,8,13,1.18,12,4.6,9,5.9,0,0.3583
TRN_009184,2.4934167574179495,511.16,46,0.1679,0.2868,6,11,1.33,24,3.37,6,5.3,0,0.4527
TRN_009185,5.073885224854353,442.53,23,0.6227,0.0831,0,9,1.31,14,3.3,3,7.4,0,0.1805
TRN_009186,2.590428250000664,426.52,38,0.1977,0.1144,0,8,1.14,20,4.74,4,4.1,0,0.3714
TRN_009187,5.26441188115005,671.19,37,0.2082,0.1376,0,15,0.72,23,3.57,1,13.8,0,0.4753
TRN_009188,5.01706317167244,164.77,4,0.2783,0.2487,8,12,1.18,19,3.59,2,6.0,0,0.3139
TRN_009189,4.347401013436505,445.38,16,0.2125,0.128,0,5,0.47,12,3.17,2,8.1,0,0.3816
TRN_009190,3.178645380371172,793.79,39,0.4501,0.2958,11,6,1.29,20,2.08,1,4.0,0,0.4509
TRN_009191,1.0,553.74,46,0.1296,0.353,9,10,0.43,20,2.18,1,7.3,0,0.4956
TRN_009192,5.436700849890746,460.88,24,0.2174,0.4144,4,14,1.32,18,2.91,1,3.3,0,0.5463
TRN_009193,5.33252129083268,411.73,54,0.1229,0.1527,0,5,0.88,10,3.15,1,12.0,0,0.3856
TRN_009194,4.066453022377845,458.32,59,0.3734,0.1068,0,16,1.06,20,4.07,3,10.3,0,0.3043
TRN_009195,3.8508804445628173,404.04,53,0.308,0.2844,6,15,1.09,21,1.69,3,7.0,0,0.3446
TRN_009196,1.2272626163293685,490.36,25,0.4935,0.2097,6,14,1.6,12,3.72,3,8.5,0,0.1506
TRN_009197,1.2921761131927876,355.61,7,0.3789,0.1705,0,5,1.0,16,3.19,5,9.5,0,0.2541
TRN_009198,5.297965553913814,433.84,12,0.1666,0.1566,0,12,1.19,16,4.84,3,4.4,0,0.2603
TRN_009199,2.399705881008997,512.18,20,0.1379,0.0957,0,8,0.61,21,3.83,1,10.5,0,0.3492
TRN_009200,6.792667808421387,389.83,56,0.2623,0.1842,0,9,1.25,17,3.0,3,7.0,0,0.3571
TRN_009201,3.730003938149718,510.18,4,0.0133,0.3284,10,10,1.57,10,4.62,2,10.3,0,0.3566
TRN_009202,5.538439455271929,459.71,24,0.2593,0.0913,0,12,1.02,18,4.2,3,10.2,0,0.2745
TRN_009203,4.839856590917014,296.47,27,0.4053,0.2751,11,10,1.92,22,1.91,3,8.9,0,0.2671
TRN_009204,6.957148398463307,515.01,43,0.4667,0.3641,6,7,1.21,25,4.93,2,9.8,0,0.3848
TRN_009205,4.822363165743767,534.99,37,0.0321,0.2361,2,11,1.0,22,4.9,3,8.2,0,0.3326
TRN_009206,4.704162950015869,357.35,56,0.3705,0.2321,3,6,1.29,18,1.58,5,4.3,0,0.2863
TRN_009207,4.2688841045930745,412.48,13,0.1968,0.1994,0,8,0.52,26,1.26,3,2.1,0,0.4998
TRN_009208,4.478878910793003,473.35,39,0.3247,0.1981,0,15,0.99,22,1.36,3,8.4,0,0.3102
TRN_009209,2.8923811799860033,419.17,41,0.1058,0.3401,5,3,1.56,17,1.62,6,4.6,0,0.3942
TRN_009210,5.169223998125955,620.96,27,0.3652,0.2301,10,8,1.28,21,3.52,3,10.1,0,0.4174
TRN_009211,4.697342842024753,624.89,14,0.2129,0.0236,0,8,0.66,20,2.92,4,4.9,0,0.2257
TRN_009212,3.602283090635741,356.32,41,0.0742,0.1282,0,6,0.81,16,3.43,2,7.3,0,0.2148
TRN_009213,2.662299558550247,552.69,10,0.1399,0.0821,0,14,1.12,15,3.81,7,9.5,0,0.317
TRN_009214,4.208218627812735,385.03,58,0.4103,0.5329,12,10,1.34,13,3.2,7,5.6,0,0.3711
TRN_009215,1.9059760954578113,713.77,53,0.3612,0.1764,0,8,1.5,16,3.67,1,10.9,0,0.1429
TRN_009216,4.903156260955445,510.04,51,0.3268,0.1511,0,10,1.23,14,1.73,1,6.8,0,0.3535
TRN_009217,3.2187054342494914,438.17,22,0.7765,0.3484,6,11,1.02,15,2.2,6,9.9,0,0.2212
TRN_009218,1.5905024725776458,725.63,48,0.1054,0.0411,0,14,1.07,15,4.62,3,10.4,0,0.1606
TRN_009219,4.049047692929491,452.72,57,0.1778,0.1413,0,7,1.21,25,2.77,2,8.0,0,0.2746
TRN_009220,3.7794587433124196,381.67,23,0.5314,0.2172,6,3,0.39,18,4.79,5,8.5,0,0.2746
TRN_009221,4.952698861169217,525.05,48,0.0854,0.088,0,18,0.69,19,2.54,6,8.6,0,0.427
TRN_009222,2.4853701209596073,708.67,5,0.5605,0.1566,0,8,1.0,22,1.14,2,1.9,0,0.2537
TRN_009223,2.7348019093155456,520.92,20,0.1037,0.2039,7,9,0.85,11,2.49,4,7.3,0,0.326
TRN_009224,7.399665322568371,500.37,29,0.1921,0.1558,0,10,1.34,15,4.23,2,4.3,0,0.361
TRN_009225,5.7817914368453485,502.76,8,0.6354,0.1536,0,12,1.21,18,1.16,2,7.8,0,0.2083
TRN_009226,2.7214272963300568,501.52,34,0.3602,0.3136,13,12,1.29,16,2.8,2,6.2,0,0.1766
TRN_009227,4.17076529915414,301.01,59,0.3911,0.123,0,9,1.61,16,2.63,1,1.0,0,0.1507
TRN_009228,3.747132716305638,672.33,18,0.0875,0.4689,7,11,1.15,17,4.12,2,8.3,0,0.3233
TRN_009229,5.437886864493135,697.96,26,0.4316,0.2556,9,10,0.96,25,1.14,2,6.7,0,0.188
TRN_009230,2.092270908819782,779.69,31,0.0989,0.2585,8,2,1.15,13,3.21,4,6.1,0,0.3639
TRN_009231,6.438129553903275,537.1,56,0.1612,0.2745,4,15,1.24,23,2.74,3,7.6,0,0.5463
TRN_009232,3.1340449892863385,504.71,22,0.3231,0.1117,0,12,0.93,13,4.64,4,5.4,0,0.3776
TRN_009233,4.991185746986575,680.95,16,0.4613,0.337,8,13,1.35,23,3.96,6,6.2,0,0.3161
TRN_009234,2.081979017629007,513.1,36,0.2698,0.3027,9,14,1.13,7,3.56,4,6.6,0,0.3817
TRN_009235,5.096677024451468,581.61,22,0.2712,0.1709,0,13,0.4,13,4.15,5,4.0,0,0.4761
TRN_009236,3.02995217261463,672.46,14,0.3916,0.2785,7,6,1.08,22,1.56,1,8.2,0,0.3668
TRN_009237,5.3076692459649,520.91,10,0.0937,0.0286,0,6,1.23,21,4.06,1,6.9,0,0.3722
TRN_009238,5.248624455910361,300.11,26,0.2617,0.1198,0,9,1.44,19,2.59,2,4.6,0,0.1894
TRN_009239,4.920637582237552,503.01,53,0.386,0.3904,10,15,1.18,17,3.72,4,10.6,0,0.2262
TRN_009240,3.4549051627845992,696.11,5,0.047,0.1384,0,9,1.25,15,1.58,2,7.6,0,0.3681
TRN_009241,3.7681572881681173,636.65,52,0.1532,0.0302,0,8,0.9,21,3.26,1,6.9,0,0.3288
TRN_009242,3.4304740399451923,483.47,15,0.3152,0.1239,0,10,1.38,14,2.45,1,8.7,0,0.186
TRN_009243,2.7649514274246547,718.78,8,0.1174,0.3965,9,13,1.3,22,3.27,4,8.9,0,0.3413
TRN_009244,6.351700553752537,594.02,31,0.2563,0.096,0,10,1.37,19,4.2,4,8.1,0,0.3205
TRN_009245,3.7054481914791597,369.57,35,0.0955,0.2977,4,12,1.11,20,2.85,2,2.6,0,0.281
TRN_009246,6.409849096895005,556.83,4,0.1943,0.1948,0,9,1.38,26,1.7,2,9.8,0,0.3238
TRN_009247,4.782230588640767,637.48,54,0.4691,0.0903,0,13,1.11,19,1.24,2,12.2,0,0.132
TRN_009248,2.7280234812514212,820.0,33,0.1927,0.1613,0,13,0.38,11,3.38,1,7.6,0,0.3676
TRN_009249,4.473061983611681,215.85,60,0.3019,0.1852,0,8,1.08,19,2.4,3,2.4,0,0.4432
TRN_009250,4.441195497724333,843.85,35,0.1329,0.0787,0,9,1.42,19,4.85,4,8.2,0,0.5053
TRN_009251,3.719166710148644,391.08,12,0.7612,0.1937,0,5,1.0,18,4.47,4,12.0,0,0.2528
TRN_009252,5.209569975252024,518.04,15,0.6313,0.1461,0,14,0.97,18,3.02,2,6.6,0,0.363
TRN_009253,3.9262754713494035,570.9,24,0.2141,0.0589,0,12,1.17,15,3.48,3,9.4,0,0.1901
TRN_009254,5.226138491217068,498.33,33,0.5145,0.1465,0,8,1.21,25,2.5,3,8.3,0,0.2056
TRN_009255,2.7995384333870668,559.33,49,0.1965,0.1597,0,12,1.2,21,1.57,2,8.4,0,0.3673
TRN_009256,2.936891181499815,487.93,58,0.1833,0.3083,9,18,1.02,21,3.33,1,14.9,0,0.4319
TRN_009257,6.394983822851902,507.72,36,0.3839,0.0479,0,14,1.7,23,1.99,1,8.4,0,0.2365
TRN_009258,5.6416099073613655,677.18,22,0.3983,0.1135,0,11,1.22,10,2.88,3,6.4,0,0.2915
TRN_009259,7.6151351908514195,687.5,52,0.1248,0.2076,5,8,1.51,16,4.88,5,5.0,0,0.3593
TRN_009260,4.747781023530626,742.82,23,0.0966,0.4333,7,6,1.52,18,4.35,4,3.2,0,0.5199
TRN_009261,3.6161362513109423,421.37,12,0.0807,0.4401,7,9,0.7,17,4.12,1,12.2,1,0.715
TRN_009262,5.575177212571619,319.87,52,0.1088,0.2166,2,8,1.45,16,3.7,2,4.3,0,0.4677
TRN_009263,3.10982409488092,473.68,58,0.1999,0.2737,8,10,1.21,16,1.22,7,10.3,0,0.2161
TRN_009264,4.952619102005551,410.86,9,0.0439,0.0048,0,13,1.47,20,4.34,4,6.0,0,0.5358
TRN_009265,3.8752854266037846,697.07,55,0.4139,0.0415,0,13,1.35,26,1.16,2,11.0,0,0.2452
TRN_009266,3.1451687627210925,853.58,36,0.5112,0.2304,10,14,1.26,12,1.92,1,13.3,0,0.2219
TRN_009267,1.4411836990666642,742.19,46,0.0808,0.3864,4,11,1.33,17,1.69,3,3.1,0,0.5221
TRN_009268,2.9782590231843815,529.36,11,0.7701,0.2168,8,12,1.3,12,1.1,1,10.0,0,0.0245
TRN_009269,5.803725090905242,460.08,16,0.1726,0.0916,0,10,0.98,13,2.53,2,11.8,0,0.3947
TRN_009270,2.2450376032440102,489.31,49,0.1662,0.4278,6,8,1.08,23,2.22,6,10.8,0,0.4439
TRN_009271,7.456002359388829,425.02,5,0.2902,0.3561,6,12,0.91,22,3.23,3,10.4,0,0.5336
TRN_009272,3.30213932515117,443.29,32,0.4105,0.1241,0,10,1.0,18,2.29,5,9.6,0,0.1644
TRN_009273,1.6795929470341187,480.36,27,0.2487,0.125,0,14,1.49,22,1.41,2,3.1,0,0.3318
TRN_009274,2.687753827724101,591.64,48,0.0433,0.0735,0,14,1.09,17,4.77,2,7.8,0,0.304
TRN_009275,5.124176282455619,366.3,58,0.2105,0.1021,0,11,1.6,14,2.1,7,6.4,0,0.2081
TRN_009276,1.3982650134338934,951.18,36,0.2202,0.1954,0,7,0.81,15,2.75,6,7.5,0,0.3173
TRN_009277,5.103152334625832,241.17,10,0.4065,0.1245,0,8,0.93,15,4.62,2,10.8,0,0.2641
TRN_009278,3.3215428197970005,412.1,3,0.0409,0.243,5,8,1.03,24,4.87,1,5.9,0,0.4318
TRN_009279,5.596464687606813,544.05,22,0.0622,0.1572,0,12,1.9,12,3.58,4,9.5,0,0.3417
TRN_009280,6.12155299118311,591.28,5,0.3097,0.1576,0,6,0.81,15,2.09,1,9.4,0,0.2852
TRN_009281,6.583700673433816,632.27,46,0.646,0.3671,4,16,0.8,16,1.96,2,3.8,0,0.2605
TRN_009282,2.1696269670598545,695.59,57,0.5835,0.3054,8,10,1.13,18,2.87,3,4.6,0,0.1293
TRN_009283,2.766349875784182,190.24,41,0.5344,0.1136,0,11,1.42,20,2.49,2,7.5,0,0.3193
TRN_009284,2.735742852475169,635.9,58,0.484,0.2016,6,4,1.72,20,2.81,4,11.8,0,0.1545
TRN_009285,4.4154185927821965,617.06,8,0.2316,0.1566,0,7,1.34,25,3.78,4,10.3,0,0.052
TRN_009286,5.717856069810146,350.04,24,0.2449,0.2027,9,9,1.2,9,1.39,1,4.5,0,0.308
TRN_009287,2.857429373114069,464.87,32,0.0772,0.4471,6,12,0.84,23,2.29,2,9.9,0,0.4944
TRN_009288,4.22745218166593,504.16,59,0.5099,0.1568,0,7,0.78,18,1.02,7,2.5,0,0.2781
TRN_009289,3.1456056857865073,553.45,5,0.0977,0.0499,0,7,1.28,15,4.29,2,6.2,0,0.2871
TRN_009290,3.923967780876544,594.85,9,0.1019,0.6141,10,6,1.0,17,4.45,1,15.0,1,0.7014
TRN_009291,4.80705591037736,442.52,36,0.2252,0.2138,4,8,0.57,15,3.27,6,3.8,0,0.4883
TRN_009292,4.3095294427851565,535.3,52,0.1446,0.3926,4,12,1.09,26,1.84,8,12.0,0,0.3091
TRN_009293,4.204105575833464,611.79,45,0.1776,0.0436,0,7,0.97,19,1.43,2,8.9,0,0.2927
TRN_009294,2.4958911762222664,666.97,50,0.2457,0.42,12,15,1.19,24,2.08,7,5.7,0,0.3952
TRN_009295,5.969896459060681,436.21,22,0.2376,0.3832,3,12,1.45,15,4.52,1,3.8,0,0.3839
TRN_009296,3.3718565969360954,618.83,4,0.1815,0.2296,5,6,1.04,19,1.16,3,7.2,0,0.2111
TRN_009297,3.510243106635886,472.94,39,0.2079,0.4958,5,8,0.46,20,2.66,3,6.9,0,0.5357
TRN_009298,1.8940554062297101,344.6,51,0.3414,0.2515,5,14,1.07,19,4.82,4,7.2,0,0.2158
TRN_009299,4.13426177681306,841.4,22,0.4305,0.0506,0,11,1.61,19,2.19,2,7.8,0,0.204
TRN_009300,3.1871961634950092,443.27,43,0.3285,0.0592,0,9,1.2,12,1.91,2,9.8,0,0.058
TRN_009301,4.2992287068412365,420.16,60,0.0585,0.1176,0,9,1.23,22,4.62,1,10.5,0,0.3542
TRN_009302,2.0445447632022296,187.41,16,0.5619,0.1812,0,6,0.7,19,4.83,6,5.1,0,0.21
TRN_009303,3.9025249708706857,417.6,23,0.2126,0.2206,1,7,1.03,10,2.03,4,11.1,0,0.2939
TRN_009304,4.7048177599135546,392.03,15,0.2829,0.2511,12,9,0.92,13,4.7,3,5.9,0,0.3989
TRN_009305,3.479217522823514,385.19,15,0.2879,0.2216,11,7,1.34,17,4.01,1,1.7,0,0.4068
TRN_009306,4.86738342474074,419.29,21,0.5231,0.1847,0,10,1.16,15,4.43,1,6.1,0,0.2386
TRN_009307,7.344892917552198,460.6,20,0.0802,0.2467,15,9,1.14,15,3.33,1,5.3,0,0.4403
TRN_009308,4.599543440131678,651.21,37,0.3293,0.0799,0,8,0.97,16,1.23,5,14.3,0,0.3912
TRN_009309,4.840378368215593,535.43,23,0.2937,0.2872,4,12,1.61,22,4.5,1,4.6,0,0.3513
TRN_009310,3.74954999949419,530.61,52,0.1878,0.1533,0,10,1.12,24,2.29,5,7.6,0,0.197
TRN_009311,5.026458475447088,605.28,31,0.1015,0.2497,2,13,1.39,24,3.74,3,7.0,0,0.5312
TRN_009312,3.108731948627523,397.3,45,0.3116,0.4105,6,12,0.71,13,3.54,2,4.4,0,0.4565
TRN_009313,4.61201062182637,425.2,10,0.2478,0.258,9,11,1.36,17,2.71,8,8.6,0,0.2047
TRN_009314,5.160782218040462,380.69,20,0.1126,0.2147,7,7,1.3,17,1.98,4,6.1,0,0.5431
TRN_009315,3.2255209822798028,396.17,12,0.4605,0.2049,5,10,1.17,15,2.79,1,10.5,0,0.2847
TRN_009316,4.267285453046659,427.24,13,0.2035,0.04,0,9,1.31,15,2.58,4,6.4,0,0.2487
TRN_009317,1.4205171426032388,422.62,20,0.5093,0.1168,0,8,1.25,15,4.28,2,12.9,0,0.3243
TRN_009318,3.5516128045310977,265.09,10,0.519,0.3613,8,8,1.68,23,4.32,1,6.8,0,0.178
TRN_009319,1.0,601.26,3,0.5009,0.0444,0,9,0.86,17,3.45,4,7.6,0,0.2635
TRN_009320,6.009245084256791,643.04,42,0.4708,0.2058,6,12,1.2,24,1.53,1,8.2,0,0.1625
TRN_009321,4.731682993781365,448.56,38,0.379,0.0898,0,12,0.89,15,3.1,3,5.9,0,0.1817
TRN_009322,5.3958747909047,401.09,35,0.1897,0.3481,8,9,0.76,14,2.39,2,9.3,0,0.4466
TRN_009323,2.3784982483811055,487.05,9,0.5171,0.2577,8,9,1.59,20,4.56,3,3.9,0,0.2648
TRN_009324,3.7313349707349177,517.26,16,0.2168,0.0678,0,6,1.0,12,3.39,7,2.6,0,0.1785
TRN_009325,1.3549535209398225,419.31,37,0.3598,0.2486,7,6,0.62,15,3.39,4,5.4,0,0.3161
TRN_009326,3.2684531875764478,660.72,25,0.1668,0.1735,0,8,1.67,24,3.42,2,8.2,0,0.3107
TRN_009327,3.3649565179380616,637.08,38,0.2013,0.0724,0,9,1.57,22,2.16,3,7.7,0,0.3672
TRN_009328,6.282462054763091,524.2,23,0.1425,0.11,0,10,1.09,29,3.22,3,4.2,0,0.4265
TRN_009329,4.0186248817588766,555.04,20,0.1698,0.2292,9,3,1.0,13,1.77,3,11.6,0,0.3607
TRN_009330,2.9803440436935804,628.3,12,0.1229,0.0214,0,7,0.88,27,3.78,7,8.1,0,0.3323
TRN_009331,4.958251632984641,395.86,48,0.1403,0.1566,0,9,0.89,19,3.42,2,2.5,0,0.4413
TRN_009332,2.609266066767449,350.41,54,0.2345,0.0952,0,5,1.08,14,3.8,3,9.1,0,0.372
TRN_009333,3.553257216469433,334.77,21,0.1418,0.3337,5,8,0.85,17,2.33,1,7.1,0,0.3442
TRN_009334,2.6265849989680206,454.37,39,0.5062,0.2793,8,4,0.95,12,4.09,2,7.4,0,0.4754
TRN_009335,3.240601270228397,474.99,18,0.2755,0.2502,9,6,0.91,21,3.64,5,7.7,0,0.0772
TRN_009336,3.8046767224416094,541.65,13,0.2862,0.0895,0,7,0.8,13,2.38,1,10.3,0,0.3605
TRN_009337,5.299806323943663,169.72,7,0.41,0.034,0,5,1.39,12,3.6,1,6.3,0,0.0266
TRN_009338,5.679785476295928,690.83,22,0.538,0.1607,0,12,1.21,22,1.18,1,7.7,0,0.1182
TRN_009339,4.4491616760831265,658.98,42,0.1653,0.2571,5,10,1.52,18,2.28,3,8.2,0,0.3985
TRN_009340,6.763360548612072,717.55,60,0.3592,0.0109,0,13,1.32,20,1.62,3,6.4,0,0.0691
TRN_009341,4.416134488475959,462.27,24,0.3319,0.1343,0,11,1.25,19,1.6,1,7.2,0,0.351
TRN_009342,3.6414509327435747,564.51,37,0.146,0.1816,0,10,1.32,18,4.76,5,3.8,0,0.33
TRN_009343,5.437731196620843,333.98,31,0.1027,0.2276,7,12,0.97,16,2.81,7,4.9,0,0.2455
TRN_009344,4.311100904778418,308.0,6,0.2322,0.1672,0,11,1.34,23,4.83,5,7.1,0,0.3833
TRN_009345,3.192292036337535,659.86,11,0.5301,0.0469,0,14,1.15,19,4.22,2,3.8,0,0.2816
TRN_009346,4.476878756537624,563.58,4,0.1728,0.2817,4,8,0.87,14,2.69,4,9.3,0,0.5923
TRN_009347,4.148154817246571,320.58,33,0.2003,0.265,9,10,0.96,15,2.67,3,8.6,0,0.4566
TRN_009348,6.809397906749611,905.45,60,0.2335,0.2353,8,7,0.89,20,4.76,4,5.0,0,0.3643
TRN_009349,3.8083825304800514,503.48,46,0.1313,0.1008,0,9,1.08,24,3.81,5,11.8,0,0.3351
TRN_009350,5.391947802704793,433.8,6,0.2515,0.3422,11,9,1.3,18,4.45,3,4.5,0,0.5307
TRN_009351,2.6424723310554685,404.05,9,0.3254,0.2928,6,7,0.89,16,1.67,3,8.2,0,0.4652
TRN_009352,5.279615970895385,369.22,27,0.2511,0.141,0,6,0.95,19,3.95,2,10.4,0,0.3226
TRN_009353,3.154718958663638,634.77,6,0.3584,0.1325,0,17,0.47,19,4.13,5,9.1,0,0.2489
TRN_009354,4.907778936599971,537.7,8,0.3474,0.4799,6,9,1.33,24,2.34,5,12.6,0,0.2902
TRN_009355,6.27442581055852,434.76,30,0.4661,0.1816,0,14,1.08,13,3.47,1,8.1,0,0.1667
TRN_009356,3.192576085740674,343.37,28,0.2286,0.1617,0,13,0.93,19,3.17,2,6.4,0,0.4167
TRN_009357,4.728326665291969,632.9,14,0.1472,0.0952,0,14,0.91,11,3.91,7,8.3,0,0.4783
TRN_009358,5.964039209473043,276.24,48,0.1588,0.3776,5,5,1.26,14,3.13,1,11.1,0,0.4906
TRN_009359,3.128187987560452,430.95,41,0.3569,0.1124,0,12,1.76,18,3.52,3,8.6,0,0.1756
TRN_009360,1.216094387531101,792.23,60,0.2114,0.3142,6,13,1.14,15,3.35,2,11.2,0,0.4004
TRN_009361,2.7762613541882875,622.05,40,0.4239,0.1847,0,10,1.31,17,4.4,4,8.3,0,0.2196
TRN_009362,4.6992409056961275,333.41,43,0.0839,0.261,2,10,0.77,20,4.15,6,9.5,0,0.411
TRN_009363,3.9852342662973714,566.27,56,0.1605,0.3298,9,11,1.41,12,1.39,3,10.9,0,0.3236
TRN_009364,2.5616484932817887,447.64,47,0.3813,0.2768,9,9,1.19,17,2.07,4,6.2,0,0.4851
TRN_009365,2.283115042952027,735.23,47,0.1244,0.0948,0,11,1.23,10,3.79,2,9.5,0,0.1806
TRN_009366,6.341616947757905,504.42,31,0.4527,0.214,9,12,1.03,18,4.54,5,11.4,0,0.2756
TRN_009367,3.2067039721261965,417.75,42,0.4283,0.2441,2,9,1.48,12,2.94,3,6.4,0,0.3325
TRN_009368,4.468418221323629,578.59,25,0.0516,0.2051,4,20,1.16,20,2.89,2,2.4,0,0.1545
TRN_009369,7.046855257682148,328.78,22,0.1717,0.1409,0,9,1.24,15,3.24,3,6.8,0,0.2984
TRN_009370,3.562815605714502,461.6,24,0.2197,0.0818,0,5,1.22,10,2.61,5,7.1,0,0.2579
TRN_009371,5.352999593491443,442.3,55,0.2968,0.1015,0,11,0.82,24,4.01,3,6.1,0,0.2367
TRN_009372,4.444887986107997,742.12,15,0.4605,0.0843,0,11,1.39,15,2.48,4,8.1,0,0.4752
TRN_009373,5.271139448234416,573.46,48,0.4387,0.1737,0,5,0.53,24,4.67,4,5.2,0,0.3403
TRN_009374,1.0,474.19,51,0.4476,0.1785,0,11,1.21,24,3.7,4,10.6,0,0.145
TRN_009375,2.6762665382112814,287.4,45,0.1856,0.2213,5,8,1.19,20,1.8,6,13.1,0,0.3364
TRN_009376,3.3507842283740756,635.4,54,0.1853,0.3213,12,18,1.39,22,1.92,1,9.8,0,0.4862
TRN_009377,3.687478188840572,560.67,37,0.3438,0.1607,0,10,0.78,19,3.33,1,12.4,0,0.2258
TRN_009378,5.562379771744362,645.82,8,0.2162,0.2551,4,4,1.27,12,3.61,1,11.5,0,0.3587
TRN_009379,4.137995782504693,702.91,51,0.1288,0.1313,0,9,1.03,16,1.44,3,9.0,0,0.4113
TRN_009380,3.7259838021047704,608.64,51,0.1931,0.2186,17,21,0.91,17,2.44,2,10.6,0,0.4485
TRN_009381,3.45525710444193,339.86,32,0.066,0.2968,5,10,1.21,23,3.66,3,2.9,0,0.4001
TRN_009382,3.9070453268921317,244.67,39,0.1885,0.1522,0,12,0.72,22,3.59,5,9.3,0,0.2582
TRN_009383,2.259891209870918,543.77,11,0.1239,0.136,0,5,0.69,21,4.14,3,-2.0,0,0.3053
TRN_009384,3.824814826737923,678.42,8,0.6377,0.0748,0,8,1.14,21,2.92,4,6.8,0,0.2827
TRN_009385,5.668910020452533,875.73,55,0.2162,0.0826,0,8,0.84,22,2.33,4,10.2,0,0.3789
TRN_009386,2.6934088146802253,450.83,54,0.5315,0.3475,6,7,1.45,13,1.97,3,13.7,0,0.2504
TRN_009387,5.148842569357919,525.39,47,0.3759,0.1551,0,8,1.11,17,2.93,5,7.3,0,0.4632
TRN_009388,3.99004486042695,375.36,32,0.5456,0.3149,11,8,0.74,16,1.88,3,5.9,0,0.0847
TRN_009389,1.5078233191672616,762.74,9,0.4689,0.0716,0,9,0.9,15,1.56,4,9.0,0,0.2153
TRN_009390,4.347574724746022,812.83,32,0.3707,0.2567,6,14,1.65,20,3.65,5,7.2,0,0.2728
TRN_009391,2.9212197128638286,676.4,22,0.5125,0.1459,0,6,1.2,20,3.59,4,7.0,0,0.1486
TRN_009392,3.4511263044452316,398.34,46,0.2185,0.2231,3,8,1.45,10,4.28,3,9.4,0,0.4797
TRN_009393,1.5396064720620233,630.59,44,0.4724,0.0691,0,15,1.44,17,4.44,5,3.9,0,0.2035
TRN_009394,4.875937479898035,587.35,48,0.2379,0.1699,0,8,1.02,23,3.28,4,4.1,0,0.1133
TRN_009395,1.0,623.58,52,0.3192,0.0545,0,9,0.7,18,2.43,2,6.1,0,0.0837
TRN_009396,5.372512288565503,529.77,32,0.6376,0.0843,0,9,1.22,25,2.89,2,14.3,0,0.1502
TRN_009397,2.842261077246855,587.59,33,0.1247,0.1262,0,14,1.49,18,3.7,6,8.2,0,0.3587
TRN_009398,1.0,408.81,17,0.5231,0.2709,5,9,1.31,14,4.73,2,12.9,0,0.3391
TRN_009399,4.31496910078769,580.29,17,0.1601,0.1941,0,11,0.98,23,1.74,4,8.5,0,0.3562
